0NDSUCDC, 1990
7
13
4 Age 0-4
4 Age 5-9
4 Age 10-14
4 Age 15
4 Age 16
4 Age 17
1799
44220Lake Wil000300030011000300010004
44300Lakota c004900650067001300120007
44340Lakota t000800050009000100010002
44420Lallie t003200340041000400030008
44425Lallie N000000010002000000000000
44500La Mars 000400120005000000040002
44540La Moure006900780062001600110019
44580La Moure000900130016000300020002
44620Lampton 001400070010000000020001
44660Land tow001000070000000200000001
44700Landa ci000300020001000200010001
44740Langberg000600020003000100010001
44780Langdon 016801720139002700290030
44820Langdon 000400050004000200020000
44860Lankin c000800080002000100050002
44900Lansford001900210022000400030003
44940Lansford000600040007000100010001
44980Lansing 000200010001000000000000
45020Larimore011301040118001700260026
45060Larimore001300130012000100020002
45140Lark tow000900050007000000000000
45180Larrabee000500090007000000010000
45220Larson c000400010002000000010000
45260Latona t000200070012000200020003
45300Lawton c000500040004000000000001
45340Lawton t000300000003000000030000
45380Layton t000100020001000000010000
45420Leaf Mou000000000001000000000000
45460Leal cit000200050004000000000002
45500Lebanon 000800100015000100030000
45540Lee town000800060011000100010001
45580Leeds ci002900470038000500080009
45620Leeds to000300080009000300010002
45740Lehr cit000800160014000000010001
45780Lein tow000200040004000000000001
45820Leipzig 001000110011000100010003
45860Leith ci000100030004000300000002
45895Lemmon u000100030001000000010002
45900Lenora t000800100014000100000002
45940Lenton t000600090002000100020001
45980Leonard 002300180016000400030003
46020Leonard 000900120015000200010006
46060Leonard 001700300019000200070004
46140Leval to000100020002000000010002
46180Levant t000100020004000000000001
46260Lewis to000500030004000100000001
46340Liberty 000200020000000000000000
46380Liberty 000700090012000300020002
46420Liberty 000700050016000400000002
46460Lidgerwo003700390040000600120005
46500Lightnin000200010001000100000000
46540Lignite 001300190026000600070002
46620Lillehof000000000003000000000001
46640Lincoln 015601790120001700230014
46650Lincoln 000100030003000200000002
46660Lincoln 000800070004000100010002
46700Lincoln 000400050003000000000000
46740Lincoln 000000010009000100000001
46820Lind tow000800110003000100000002
46860Lindaas 000700090016000300000002
46900Lindahl 000300030003000000010001
46940Linden t000100020003000000000001
46980Linton c007500900071002000240015
47020Linton t000100000005000000020000
47060Lippert 000600120007000500010000
47100Lisbon c012601500151002500300029
47140Litchvil001400110005000400030002
47180Litchvil000700060005000000000002
47260Little D000500050001000000000002
47380Loam tow000400020003000000010001
47420Lockwood000200030001000000000001
47460Lodema t001100110016000100010002
47500Logan to000200020004000100010002
47580Logan Ce000300080006000000020003
47620Lohnes t000200030001000000000001
47660Loma cit000200010002000000000000
47700Lone Tre001100180021000100030000
47780Long Cre000200050007000200000001
47820Longfell000600060003000100010000
47860Long Lak000700080009000100020002
47900Longview000600060002000100000000
47940Loquemon000700050012000100010000
48020Loraine 000100020000000000000000
48060Lordsbur000700000002000100010000
48100Loretta 000700090008000100000001
48140Lorraine000700120005000100010000
48220Lostwood000500050003000100010001
48260Lovell t001100060008000000000000
48300Lowery t000000080007000000010001
48340Lowland 000800070007000100010000
48420Lucy tow000000010002000100020001
48460Ludden c000100030006000000010000
48500Lund tow000300010008000000020000
48580Luverne 000300030003000000010001
48625Lyman un000000000002000000010000
48660Lynn tow000200060003000000000001
48740Lyon tow000200010001000000020000
48820Mabel to000600110009000100030002
48835Mandan u006601020123004300580051
48860McAlmond000200020001000100000003
48980McClella000400050006000100030001
49020McClusky003100210018000300060003
49060McClusky000400040004000300040000
49100McCulley000600100007000200010000
49140McGahan 000500030007000300020003
49180McGinnis000800090010000200020002
49260McHenry 000100030002000100030000
49300McHenry 000500110004000000010000
49380McKenzie000300040003000200030001
49420McKinley000800120015000000020000
49460McKinney000600040005000000020002
49500McKinnon000200020002000000010000
49580McVille 002700320034000300050004
49620Maddock 004400370029000900070007
49660Madison 000700070007000000020000
49780Maine to000400030001000100010000
49820Makoti c000700090006000100000001
49860Malcolm 001400070004000000000001
49900Mandan c117613951323024102500244
49940Mandan t000600100010000100000000
50060Manfred 000700080004000000000003
50100Manilla 001400210015000300050004
50180Manitou 000300050009000100020001
50260Manning 000500130009000300030000
50300Manns to000200070007000200020000
50340Mansfiel000300010003000000010001
50380Mantador000900070005000000000000
50420Manvel c002500320029000800050010
50500Maple to000600060005000000040001
50540Maple Ri000600080006000300010001
50580Mapleton008101050077001100120010
50620Mapleton002800230019000700040004
50660Marboe t000700070007000100000000
50700Margaret000200020006000200020002
50740Marion t000000020001000000000001
50780Marion c001400100015000300020003
50860Marmarth000600110012000200020003
50900Marsh to001800240029000500100001
50980Marshall000200090003000100000000
51020Marston 000300020004000100020001
51060Martin c000600140008000000010000
51100Martin t000000050008000000030002
51140Martin t000600060008000100000000
51220Maryland000700150008000300010000
51260Maryvill000300050004000000010001
51350Mauch to000200030005000000000000
51380Max city001700160021000800070005
51420Maxbass 000400060013000100020001
51460Mayland 000300020006000000030002
51500Mayville009701230103001600190029
51540Mayville001400130008000300020002
51580Maza cit000200000001000000000001
51620Maza tow000200000004000100010001
51660Meadow t000800140003000200010001
51700Meadow L000700090008000300020004
51780Medford 000500050008000300000002
51820Medicine000200080012000100010001
51860Medina c001600140024000900050003
51900Medora c000600110008000400010000
51980Mekinock122108470509006800580049
52020Melrose 000700080006000000010002
52100Melville000400070009000100000000
52140Melvin t000300030003000100000000
52220Menoken 000700050010000100030001
52260Mentor t000200000000000000000001
52300Menz tow000200030006000100020000
52340Mercer c000800060003000000020001
52380Mercer t000000020006000100000000
52420Merkel t000300050004000300020002
52460Merricou000200000000000000000000
52540Merrill 000100000000000000000000
52580Meyer to000300080014000200030002
52620Michigan001700120015000400050003
52640Michigan000500030012000300000002
52740Michigan003000310014000600060006
52780Midland 001700090010000300010001
52820Midway t004900460054001700070009
52860Mikkelso000100050008000000040001
52940Milnor c004200410049001200120012
52980Milnor t001600060009000100010001
53020Milton c001100090011000100000000
53060Minco to000900060004000100000000
53100Mineral 000000050004000200000001
53140Minnehah000200000003000100010000
53180Minnesot000000010002000100020001
53220Minnewau002800360037001000050005
53260Minnewau001500120010000000020004
53300Minnie t000700070007000100030000
53340Minnie L000300080007000300020000
53380Minot ci246724942379047204680463
53500Minto to000200030003000300000001
53540Minto ci004200380054000900070011
53580Mission 013801520116002400160022
53620Missouri001000080008000000000000
53660Missouri004000440043000600050013
53700Model to000300050009000200020003
53780Mohall c005100810070001600140018
53820Monango 000600030002000000000000
53900Monroe t000000030001000000000001
53940Mont tow000200030004000000000001
53980Montpeli000300020011000200010003
54020Montpeli000900060007000200020000
54060Montrose000000010002000100010000
54100Moon Lak000600110004000200000000
54140Moord to000200010001000000010001
54180Moore to001200080012000300010002
54220Mooreton001300140014000100020002
54260Mooreton000500140013000000030001
54300Moraine 001100090021000500040004
54340Moran to000300040008000200030003
54380Morgan t000400040013000600040001
54420Morris t000400080008000200010001
54460Morton t000100020007000200010000
54500Moscow t000400020004000000000000
54620Mott cit006500640065000500090014
54660Mott tow000500070004000000020003
54700Mound to000100000000000000000000
54740Mountain000400100010000100030002
54820Mount Ca001000080013000100000002
54860Mountrai000300020001000000010000
54900Mount Ro000600080006000300000001
54940Mount Vi000500040010000100000001
54980Mouse Ri000200030003000000010000
55020Munich c001500210038000600060004
55100Munster 000500130010000000040000
55180Muskego 000300020006000300030004
55220Mylo cit000200000000000000000000
55300Myrtle t000500030004000100010002
55340Nansen t000600090010000500000000
55420Napoleon005500620049001300120008
55460Nash tow000600070010000100000001
55540Naughton001000130017000300040004
55580Nebo tow000500050004000200000001
55620Neche ci002700460046000900110007
55660Neche to000700060006000200000001
55700Nedrose 019402120185003500320029
55740Nekoma c000300070003000100000000
55780Nekoma t000300040005000100000003
55820Nelson t000400050012000100020002
55860Nesheim 000000000003000100010000
55900Ness tow000700110013000300010001
55920Nesson V000100010001000000000000
55940Newborg 000100000006000100040001
55980Newbre t000000020002000100000000
56020Newburg 000700060005000300040000
56060Newburgh000500080009000100010000
56100Newbury 000500050003000000000000
56140New City000200030004000200020000
56180New Engl003200500054001300090008
56220New Engl000600170012000300020004
56260New Germ000300040005000000020001
56300New Home000100000001000000020000
56380Newland 000400090008000000000002
56420New Leip002000170017000400020004
56500Newman t000900090005000100010001
56540Newport 000900150017000100020004
56580New Prai001800180028000000070003
56620New Rock008501020122002400240020
56660New Rock000500070005000100020003
56700New Sale003200530056001500110019
56740New Town012401410104001400300026
56780Niagara 000700100002000000000001
56820Niagara 000300090012000200010003
56980Nixon to000200050000000000000000
57020Noble to000700090007000100020000
57060Nogosek 000400040004000000020000
57140Noltimie000500030012000200020001
57180Nome cit000900080004000100020000
57220Noonan c001900070012000400020002
57260Noonan t000500040007000400010001
57300Nora tow000800080011000000010000
57340Norden t000500070003000200020002
57380Nordmore000500160005000300000001
57420Norma to000300050005000100000000
57500Normal t000700050007000300060002
57540Norman t000000080010000200020001
57580Normania000400040009000100000000
57620Normanna002300350030000300030008
57710North Bi006200770070001400160012
57715North Bu000000000000000000010000
57720North Ce003300340037000700090006
57722North Em000600090005000300040003
57725Northeas003100530049001500110009
57730Northeas000700090019000200060002
57780Northfie000300030006000100010002
57865North Go000200030004000100010001
57900Northlan001200100003000000000000
57980North Le000700030009000200000003
58020North Lo000300050003000000000002
58045North Mc004700480044000900090011
58060North Ol000500040008000000000001
58080North Pi006400690076001200150011
58100North Pr000700070013000200040003
58120North Ri000800110005000100000001
58125North Ro037503830365005500460060
58130North Sh000600030010000200010000
58135North Si012001340116002300160018
58140North St000300070005000000010002
58180North Vi001000060006000100010000
58220Northwes000100040003000100000001
58260Northwes000200020004000100000003
58265Northwes003800340038000700040010
58275Northwes000600080008000000020000
58280Northwes000600010001000000000000
58300Northwoo005300780086001900160019
58340Northwoo001000180018000300040001
58380Norton t000800120009000100000004
58540Norway t001500120018000500030004
58580Norway L000400080008000000010000
58660Norwich 001500130017000400000006
58700Oak Cree000300010004000000000000
58740Oakes ci009101150149002500360026
58780Oakhill 000800080007000000000002
58820Oakland 000100020001000100000000
58860Oak Vall000900020003000100010002
58900Oakville001600170017000100040004
58980Oakwood 003000330035000600050006
59020Oberon c000900040011000200010000
59060Oberon t000300060003000100000000
59100Odessa t000000010000000000010000
59140Odessa t000600050001000100000000
59180Odin tow000300080007000000000001
59260Oliver t000200020001000000000000
59300Olivia t000400060008000000010002
59380Olson to000100070008000100010000
59460Ontario 000600010005000400010002
59540Ops town000400060006000300020002
59580Ora town000300030005000100000000
59620Orange t000300010002000200000002
59660Oriska c000700090009000200040003
59700Oriska t000800120013000300000003
59740Orlien t000200020006000000020000
59860Orthell 000000010002000000000001
59900Osago to000200040001000100010000
59940Osborn t003200380052000400110007
59980Osford t000200020006000100000001
60020Oshkosh 000500020000000100010000
60060Osloe to000600080005000100000000
60100Osnabroc000900170018000100000001
60140Osnabroc000300020003000000010000
60180Ostby to000300060005000100020001
60260Otis tow000500050004000200030002
60300Otter Cr000500030001000000010002
60340Overland000200010003000100000000
60380Overly c000200010002000000000001
60420Ovid tow000300050012000100020003
60460Owego to000300030004000000010001
60480Oxbow ci000800120003000100010001
60500Page cit001000220018000300030004
60540Page tow000000040009000000010004
60580Painted 000600080008000400020003
60620Palermo 000800030003000000010003
60660Palermo 000600070000000000010000
60700Palmer t000000000003000000000000
60740Paradise000400020003000000000001
60780Paris to000100020006000000020000
60820Park tow000600050003000100020001
60900Park Riv010901330107001400160028
60940Parshall007800910083001400120018
60980Parshall000400020007000100000001
61060Passport000100070004000100000000
61140Paulson 000600050006000100020000
61180Peabody 000000000000000000000000
61220Peace to000500050004000100020000
61260Peaceful000400020000000000000000
61340Pearl to000300020000000000000000
61380Pearl La000600050013000400030003
61460Pekin ci000700100009000200020000
61500Pelican 000200070007000600010001
61580Pembina 005600470049000900100008
61620Pembina 000800060008000100000003
61740Perry to000400070008000100020001
61780Perth ci000400020001000000000000
61820Perth to000700110009000300000001
61860Petersbu001200190024000100060002
61900Petersbu000600060004000000010001
61940Peterson000200050010000000010001
61980Petersvi000300010003000000000000
62060Pettibon000100050010000200000002
62100Pettibon000800030009000200030002
62140Pherrin 002500280022000300010003
62180Pickard 000300030006000100020002
62260Pick Cit001800250012000300010001
62300Pickerin001800160026000400010006
62420Picton t000600030003000000020001
62460Pierce t000700050004000100000000
62540Pillsbur000100030006000000010000
62580Pilot Mo000800040004000400000001
62620Pingree 000000040004000200020000
62660Pingree 000500030004000100020000
62740Pipestem000000020006000000010002
62780Pisek ci000700120015000200020000
62900Plain to000000020002000000000000
62940Plainvie000300080009000000000001
62980Plaza ci001500120020000400050000
63020Plaza to000000040004000100000001
63100Pleasant002400310036000600070005
63140Pleasant000400040005000100010003
63200Pleasant000900100006000100000000
63220Pleasant000400060005000100030000
63260Pleasant000900260017000300030004
63300Pleasant001200180022000300060000
63340Plumer t000000000000000000000000
63380Plymouth000600090010000000020002
63420Poe town000200020002000000020000
63500Pomona V000200040005000100000002
63580Pontiac 000300040014000100020004
63620Pony Gul000200060004000200000000
63660Poplar u000800070006000500010003
63740Portal c000800120020000300050002
63780Portal t000200030001000100010002
63820Port Emm000000080006000000020001
63860Porter t000300070007000200020000
63900Portland003800530046000700080009
63980Potsdam 000200050004000200000000
64020Potter t000600060009000400040003
64100Powers t000000000000000000000000
64140Powers L002400310034000400040004
64180Powers L000400050006000100010004
64220Prairie 000200050005000200030002
64260Prairie 000500090009000400010003
64320Prairie 000400050005000100010000
64340Prairie 000200030008000000000000
64420Pratt to000200010009000100010001
64460Prescott000200050004000000010000
64500Preston 000600050006000100030000
64580Pretty R000200020003000200000001
64660Primrose000900060009000000020002
64700Progress000300030005000200010001
64740Prospect000100050002000100000001
64820Prosperi000200060001000100010001
64860Pulaski 000500090010000000020001
64900Purcell 000500050010000200020003
64940Quinby t000000020005000000000000
65020Rainbow 000000020000000000000000
65060Rainy Bu000000000002000000020000
65140Raleigh 000800120008000000020001
65220Randolph000000010001000000000001
65260Raney to000200010002000000000000
65340Ransom t000600110010000100040002
65380Raritan 001000090015000100040003
65420Rat Lake000200040004000000020000
65500Rawson c000000020001000000000000
65540Ray town000500080005000000010000
65580Ray city003200560056001200070008
65620Raymond 002700320021000300060012
65700Red Lake000000050007000300030002
65740Redmond 000100010001000000000000
65780Red Wing000700040002000000020001
65820Ree town000100020001000000000000
65860Reed tow009501050111001400190016
65900Reeder c000900120020000400090004
65940Reeder t000100020007000200000000
65980Regan ci000200070003000100010000
66020Regent c003100180012000100010005
66040Reile's 001500290029000700010003
66060Reno Val000500040005000100020001
66100Renville000200030002000000000002
66220Rexine t000500030003000000000001
66260Reynolds001900210029000100070003
66300Rhame ci001500170013000200020005
66340Rhame to000000050008000100000001
66420Rice Lak000000030004000100000002
66460Rich tow000600030012000400020001
66500Richardt003800420050000800060012
66540Richburg000500100015000400010001
66580Richland000100020002000000000000
66620Richland000000020001000000000000
66635Richmond000400030008000000000001
66660Rich Val000100030009000000000002
66740Rifle to000600050003000000010000
66780Riga tow000900140004000000010001
66820Riggin t000900060001000100000001
66940Riverdal000400070006000200020001
66980Riverdal003400360029000500030002
67100Riversid000200050002000000000000
67140Rivervie000100000000000000000000
67180Robinson000300020004000100000000
67220Robinson000600090006000000020000
67260Rocheste000400010000000100000001
67300Rock tow000800040005000000010000
67340Rock tow000100040002000000000001
67380Rockford000200050006000400030000
67420Rock Hil000100010004000200000001
67460Rock Isl000000000000000000000000
67500Rocklake001700160012000200010002
67540Rock Lak000500060003000100000000
67620Rogers c000600100005000000000000
67660Rogers t000200010000000000000000
67740Roland t003200340026000400050006
67780Rolette 003200360051000800080005
67820Rolla ci010000980089002800130020
67860Rolling 000500100010000100020003
67900Rolling 000100040004000000030001
67940Roloff t000600070002000200000000
67980Romness 000400030004000000010001
68020Roosevel000200020000000000010002
68060Roscoe t000500120010000100040002
68100Rose tow000600080008000000010003
68140Rosebud 000300030006000100010000
68180Rosefiel000500060005000000010001
68260Roseglen001300090007000200010001
68300Rose Hil000600090010000000040000
68310Rose Hil000300020005000000010000
68340Roseland000200040001000000000000
68380Rosemead000700030001000100010000
68420Rosemont000500030005000000010001
68460Rosendal000400090002000000000001
68470Rosenfie000700040006000100020001
68500Rosevill001100110008000200000002
68540Ross cit000300080006000000010000
68580Ross tow000300040006000000000002
68660Round La000400020005000100000001
68700Round Pr001100140012000400000002
68740Round To000500060001000100000000
68780Royal to000000010003000000000000
68820Rubin to000300050004000000030000
68860Rugby ci013702030201003000410038
68900Rugh tow000300050004000100000000
68940Rushford000600110015000200030002
68980Rush Lak000200050008000000030002
69020Rush Riv000800100005000200030003
69060Rushvill000500030003000000000004
69100Rusland 000200010002000000000000
69140Ruso cit000000000000000000010000
69180Russell 000300000003000000010001
69220Russell 000400070004000200010001
69260Russell 000300060012000100020002
69340Rutland 001400170013000200000002
69380Rutland 000500030005000300030001
69420Ryan tow000900090008000100040002
69460Ryder ci000600070009000100020002
69500Ryder to000500050000000000010001
69540Rye town001500270023000400040004
69580Saddle B000300050004000000000001
69620St. Andr000500040006000000030000
69660St. Anna000200030001000000000001
69820St. Croi000800050006000100000000
69980St. John004500330038000800020009
70020St. Jose001100210011000200040004
70060St. Mary000400070005000100030000
70100St. Mary000200040004000000010000
70180St. Paul000400040004000000030001
70260St. Thom001800300036000800060008
70300St. Thom000800090014000200010002
70340Saline t000400020004000000000001
70380Sanborn 001100170013000200010001
70420Sand Cre000700050006000100010000
70460Sandoun 000100070005000400000000
70660Saratoga000000050010000100000002
70740Sargent 000500020008000100030003
70780Sarles c000700070004000100020001
70820Sarnia t000200020006000300010002
70860Sauk Pra000300060004000100000001
70900Sauk Val000300080004000100010001
70940Sauter t000300040002000000000000
70980Sawyer c001800220028000700100006
71020Sawyer t000800140009000400010006
71060Scandia 000400120006000000000001
71180Schiller001200110010000000010002
71220Schrunk 000500010000000000000000
71260Schultz 000400040007000200020001
71300Scorio t000100040004000000020000
71340Scotia t000500110009000200000000
71380Scott to001800170012000100030002
71460Scoville000400050002000100010001
71500Scranton001800170028000800050011
71540Scranton001100150017000100050002
71580Sealy to000100020009000100000002
71620Seivert 000300030000000000010001
71660Selfridg002300340019000300030003
71740Sentinel000300060003000300010001
71780Sentinel000400070006000100010003
71820Sergius 000500060011000100000003
71860Severn t000300030008000200040000
71900Sharlow 000600090013000000020002
71940Sharon c000300030006000000030001
71980Sharon t000300020004000200020001
72060Shealey 000300040005000100000000
72100Sheets t000400060006000000000000
72140Sheldon 000300080002000000010000
72180Sheldon 000800040012000400020003
72220Shell to000000010005000000020000
72260Shell Va007300710061000400050005
72300Shenford001000150013000100030000
72380Shepherd000100010002000100010001
72420Sherbroo000300030004000000010000
72460Sheridan000100080009000000010001
72500Sherman 000900070004000000010000
72540Sherwood002000260024000400030005
72580Sheyenne001400170022000400040000
72620Sheyenne000300050008000000030001
72740Short Cr000100050009000100010003
72780Shuman t000600070005000000010002
72820Sibley c000000020000000000000000
72860Sibley t000500160007000200000001
72900Sibley B000200020004000100000000
72940Sibley T000200040005000300000003
72980Sidney t001000120013000100010001
73020Sidonia 000000000002000000000002
73060Sikes to000700050006000100020001
73140Silver L000100030002000000000001
73220Silvesta000200040012000200020000
73340Sinclair000300080002000000010000
73380Sioux to000600090015000200010001
73420Sioux Tr000100020006000000010002
73500Skandia 000100100003000200010000
73580Slope Ce000200010000000000000000
73660Smith to000200040008000100000001
73700Smoky Bu000100040000000300000000
73780Snow tow000400020007000000020000
73820Solen ci000500100007000100020002
73860Solon to000700030002000000000000
73900Soo town000300020011000200000002
73940Sorenson000400050005000000000001
73980Sorkness000200020002000100000001
74020Souris c000600130010000000000000
74070South Bi001600240029000200090003
74080South Co000700060008000100010002
74100South Dr000300050004000200000002
74101South Du006201000079001300140016
74102Southeas001900250020000500020005
74115Southeas000000000000000000000000
74120South Em008200680071001600180007
74140South Fo000000000000000000000000
74180South Go000600000002000000000001
74190South Ki000100030004000000010001
74200South Mc005200800090001600150015
74220South He003000400034000700080009
74260South Me000000010003000100010000
74280South Mi000100050004000400000003
74300South Ol000500060011000000010001
74305South Pi001100120006000100030002
74320South Ro001000170019000600050004
74330South Sh000400130004000100000000
74340South Va000400030004000100010000
74380South Vi000600090005000400010000
74460Southwes000300010002000000000001
74505Southwes004600380035000400100005
74510Southwes002000210027000400060002
74515Southwes000400040005000100010001
74520Southwes002200380034000900100005
74540Speedwel000900050003000000020001
74580Spencer 000700130017000100010000
74700Spiritwo000700130008000000010002
74740Spiritwo000300030001000000000000
74780Spring B000200050002000100000000
74820Springbr000400090011000000010002
74860Spring C000200080008000100010000
74900Spring C000900060002000100010000
74940Springer000400080006000100040002
74980Springfi000400050002000000010000
75020Spring G000100010001000000030001
75060Spring L000200040005000100010001
75100Springva001000040007000100010001
75140Spring V000200010003000000000000
75180Stafford000100050004000100000003
75340Stanley 017502180208003900240024
75380Stanley 006301080115003000210014
75420Stanton 002900360061001400060011
75460Star tow000200040002000100000004
75500Starbuck000200020001000000000001
75540Starkey 000300040002000100000003
75580Starkwea001200140020000500060005
75700Stavange000600070015000200020001
75740Stave to000200080007000100020001
75780Steele c004400450045000800110012
75820Steiber 000600000000000000000001
75860Steiner 000000010004000200020002
75940Sterling001100170018000200030003
75980Stevens 000800060006000000000001
76020Stewart 000800070006000000010000
76060Stewart 000100040005000200010000
76140Stillwat000200040006000100020000
76180Stirton 000300040007000000020001
76260Stone Cr000000030003000100000000
76300Stonevie000000030003000100000000
76340Stony Cr004000640046000800070006
76380Storlie 000200010003000000000000
76420Strabane001400130011000200010001
76460Strandah000300030002000000010000
76500Strasbur002400250026000700030003
76540Strassbu000400020006000100010000
76620Streeter000400090008000100020000
76660Streeter000600050003000100000000
76700Strege t000400030007000200010001
76740Strehlow000300060008000000010001
76780Strong t000400010005000100020001
76860Sullivan000100040006000100010000
76940Summit t002400210025000100010003
76980Sundre t005700730084002200140014
77060Sunny Sl000000000000000100000000
77100Sunshine000000000000000000000000
77140Superior000900100008000100010000
77180Surrey c008200860082002000160020
77220Surrey t001800260023000400040003
77300Svea tow000700070005000100010001
77340Sverdrup000600090011000000010001
77380Swede to000300020006000200000001
77540Sydna to001600140012000400030000
77620Sydney t000600050004000200030002
77660Sykeston000400080009000200050003
77700Sykeston000600010004000000020000
77740Tacoma t000600070009000300010002
77780Taft tow000100020001000000000000
77900Talbot t000500100012000000000002
77940Tanner t000000030004000100010002
77980Tappen c002600090020000300030005
78020Tappen t000700100010000200010001
78100Tatman t084206260473007300670052
78140Taylor t000000020003000000000001
78180Taylor c001000110018000200010002
78220Taylor B000100010003000100010000
78260Teddy to001000030008000000030005
78300Telfer t000100000007000100010003
78340Tell tow000300020003000000000002
78460Tepee Bu000500060007000000020002
78500Tewaukon000900060003000100000000
78580Thelma t000000020001000100000000
78620Thingval000900130008000300040002
78660Thompson009001260094001500150024
78700Thordens000800050005000100010001
78780Thorson 000000010003000000010000
78820Tiber to000700130012000300000001
78860Tiffany 000100010003000100000001
78940Tioga ci007201210115002200200017
78980Tioga to001500130013000200040000
79100Tolgen t000000030004000000010002
79140Tolley c000200020008000200020000
79180Tolna ci001100140020000300040002
79220Torgerso000700130009000400010000
79260Torning 000400020006000100010003
79300Tower to000300040009000200010002
79340Tower Ci001600180015000500060002
79420Towner c003600460042000800080013
79500Trenton 004600700063001400150008
79540Trier to000500030006000200030000
79580Triumph 000200030003000100010000
79660Troy tow000200050004000100010002
79740Truax to000700060006000100000000
79780Truman t000100080003000000000001
79820Trygg to000300050003000200010000
79860Tuller t001200110010000300010003
79940Turtle L002600360041001600060015
79980Turtle L000600020012000300000005
80030Turtle M060805710567010700990096
80060Turtle R003000140008000200020001
80100Tuscaror000600090007000100040002
80140Tuttle c000900120012000300040003
80180Tuttle t000400070008000400020001
80220Twelve M000300100012000300020003
80260Twin But000200070001000000000000
80340Twin Hil000400050003000100000000
80380Twin Lak000200050009000000030000
80420Twin Tre000600080009000000010001
80460Twin Val000400070007000100020000
80580Tyrol to001600210016000200030003
80620Tyrone t000100030005000100010001
80660Underwoo004600920101002300150020
80670Underwoo002000330028000000070001
80740Union to001600180017000100060000
80860Upham ci001100140016000600010004
80900Upland t000100020001000000010000
80980Uxbridge000700170009000100030000
81020Vale tow000200000004000000000000
81060Valhalla000100020006000000020000
81080Valley t004500620059000700160009
81100Valley t000300020007000100010002
81140Valley t000600050005000000010000
81180Valley C044104210428008700730091
81260Valley S000200030003000000010000
81300Van Bure000700050002000100000001
81380Vang tow000600060004000000010000
81420Van Hook000600080005000200000001
81460Van Mete001000110012000100020001
81500Vanville000000020001000000000002
81620Velva ci004100750078000900080013
81660Velva to001100180018000400020003
81700Venturia000000010004000000010001
81780Verner t000400050006000200010001
81820Vernon t000000020007000100030000
81860Vernon t000500070014000100060002
81900Verona c001200090004000100010000
81980Vesta to000300060005000000000000
82020Victor t000300010000000000000000
82060Victoria000400050005000000000000
82100View tow000600040004000200000000
82140Viking t000300040009000000010000
82180Viking t001300140012000200020003
82220Villard 000200030000000000000000
82300Virginia000700050006000100010001
82340Vivian t000200070012000300040005
82380Voltaire001100050003000000020002
82420Voltaire000200030004000200000000
82540Wadswort000300040001000000010000
82580Wagar to000000070005000100030001
82620Wagendor000500050003000000020001
82660Wahpeton063906630717011700910098
82740Walburg 001200150010000300040000
82780Walcott 001400120010000300000003
82820Walcott 002800410023000300060003
82900Waldo to000400110011000000030004
82940Wales ci000300010002000100010000
82980Walhalla005900900081001700200014
83020Walhalla000500070009000500030003
83060Walker t000300030002000000000001
83100Wallace 000000030005000200000001
83140Walle to001700220021000100000002
83180Walsh Ce001100200015000500040002
83220Walshvil001100170016000500040003
83260Walters 000700080003000000000000
83340Wamduska000200010008000000020000
83380Wano tow000900050002000100000000
83420Ward tow000500060001000000030002
83500Warren t001500080006000100030002
83580Warwick 000100050005000100020001
83620Warwick 000200040001000100000001
83660Washburn000500080008000100010000
83700Washburn011501520166002700200033
83740Washingt000500100016000400010000
83780Waterfor066902720139001500090012
83820Waterloo001100040003000100000002
83860Watford 015801460144003600240031
83940Watson t000800100009000000010003
83980Wayne to000100020004000000000000
84020Wayzetta000200050003000100000001
84100Weber to000600110009000200020000
84180Webster 000600080006000200020001
84220Weimer t000400080006000200020000
84260Weiser t000600040003000000010001
84300Weld tow000300020002000100000000
84340Wellingt000500060007000000000000
84380Wells to001600190011000200010000
84540West Ant000200060005000000010001
84580West Ban000600100005000000000001
84620West Bay000600050010000100000003
84650West Bow000300120009000200010001
84655West Bur005400700086002000100018
84660Westby t000200050008000000020000
84668West Emm003200320037000800060008
84700West End000800050006000000010000
84740Western 000500130013000200000002
84780West Far102911771166019601930188
84940Westfiel000800050004000000000002
84980Westford000500020002000000010000
85000West Gra004600460054001000090009
85020Westhope002800430050001100080012
85060West Hop000700050006000000010001
85065West Log002100240025000900030012
85070West McL007000840098001600140015
85075West Mer009700940093001900110016
85080West Mor010301400114002100240026
85085West Mou001100060010000300030002
85100West Nor000800100006000200020002
85110West Oli005200570042001000060005
85120West Ont000400050001000100000001
85125West Slo000300010002000100000001
85130West Sta005800730071001800150014
85140Wheatfie000700120011000300000001
85220Wheatlan001300170010000300000001
85260Wheaton 000300030007000100030000
85300Wheelock000200030002000100010000
85340Wheelock000200060006000000020000
85380Whetston000300000000000000010001
85420Whitby t000200050002000000010001
85460White to000300050002000100000002
85500White As000000030004000100020002
85540White Ea000600060011000200000001
85580White Ea000100030006000000020000
85620White La000300000002000000010001
85700Whitesto000700050003000000000000
85740Whitesto000500060010000100040002
85780Whiting 000400050006000000020000
85860Whittero005100550035000900080003
85900Wilbur t000200050002000000010000
85980Wild Ros000200030000000200010000
86020Wildrose001600210012000100030002
86060Willey t000600050008000100020002
86100Williams000100020003000000000001
86140Williams000500040005000000000000
86180Willis t000300080014000600020001
86220Willisto103512281009021101840177
86260Willisto010301290127001800110019
86300Willow t000200040008000200000003
86340Willowba001200180019000400050002
86380Willow C002900250012000100030004
